County Name,Date,Year,Month,Day,Hour,PM2.5,PM10,NO2,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_100m (km/h),Average Traffic Density
Los Angeles,2021-01-17,2021,1,17,14,3.7,7.0,6.7,28.8,10,0.0,8.2,
Los Angeles,2021-01-17,2021,1,17,15,5.9,11.0,5.2,28.7,10,0.0,9.0,
Los Angeles,2021-01-17,2021,1,17,16,5.4,10.0,12.8,27.1,11,0.0,16.0,
Los Angeles,2021-01-17,2021,1,17,17,11.5,10.0,16.0,23.2,16,0.0,20.5,
Los Angeles,2021-01-17,2021,1,17,18,18.6,9.0,22.4,20.5,20,0.0,18.4,
Los Angeles,2021-01-17,2021,1,17,19,26.1,10.0,34.8,21.4,21,0.0,10.5,
Los Angeles,2021-01-17,2021,1,17,20,29.1,11.0,32.4,18.2,28,0.0,3.8,
Los Angeles,2021-01-17,2021,1,17,21,27.4,9.0,31.8,16.0,30,0.0,10.1,
Los Angeles,2021-01-17,2021,1,17,22,31.1,7.0,34.5,15.1,30,0.0,13.8,
Los Angeles,2021-01-17,2021,1,17,23,30.4,8.0,28.9,15.0,31,0.0,14.3,
Los Angeles,2021-01-18,2021,1,18,0,29.4,5.0,20.7,14.1,35,0.0,16.6,
Los Angeles,2021-01-18,2021,1,18,1,27.9,4.0,17.2,12.7,41,0.0,14.3,
Los Angeles,2021-01-18,2021,1,18,2,21.0,5.0,17.2,12.4,43,0.0,12.0,
Los Angeles,2021-01-18,2021,1,18,3,18.7,5.0,17.4,12.3,42,0.0,17.4,
Los Angeles,2021-01-18,2021,1,18,4,16.5,6.0,19.4,12.5,38,0.0,21.2,
Los Angeles,2021-01-18,2021,1,18,5,15.3,3.0,26.2,12.8,35,0.0,16.0,
Los Angeles,2021-01-18,2021,1,18,6,28.3,1.0,29.7,17.3,24,0.0,10.4,
Los Angeles,2021-01-18,2021,1,18,7,19.7,34.0,31.5,16.6,25,0.0,9.7,
Los Angeles,2021-01-18,2021,1,18,8,20.9,19.0,30.6,14.4,29,0.0,14.8,
Los Angeles,2021-01-18,2021,1,18,9,25.6,23.0,20.4,16.5,24,0.0,5.8,
Los Angeles,2021-01-18,2021,1,18,10,23.0,24.0,19.5,18.0,25,0.0,3.8,
Los Angeles,2021-01-18,2021,1,18,11,14.9,20.0,21.9,20.3,22,0.0,4.8,
Los Angeles,2021-01-18,2021,1,18,12,11.0,29.0,21.9,22.7,18,0.0,7.8,
Los Angeles,2021-01-18,2021,1,18,13,8.3,24.0,15.3,24.6,16,0.0,10.4,
Los Angeles,2021-01-18,2021,1,18,14,12.0,18.0,9.9,26.0,15,0.0,10.8,
Los Angeles,2021-01-18,2021,1,18,15,12.2,22.0,19.3,26.5,16,0.0,10.9,
Los Angeles,2021-01-18,2021,1,18,16,10.8,18.0,24.4,23.6,22,0.0,18.8,
Los Angeles,2021-01-18,2021,1,18,17,10.5,21.0,22.2,20.5,28,0.0,17.7,
Los Angeles,2021-01-18,2021,1,18,18,15.3,26.0,15.7,18.4,36,0.0,11.4,
Los Angeles,2021-01-18,2021,1,18,19,15.8,38.0,9.7,15.8,51,0.0,11.5,
Los Angeles,2021-01-18,2021,1,18,20,16.3,32.0,7.9,14.2,65,0.0,12.2,
Los Angeles,2021-01-18,2021,1,18,21,13.9,22.0,5.3,13.3,74,0.0,12.4,
Los Angeles,2021-01-18,2021,1,18,22,11.0,25.0,8.6,12.6,77,0.0,14.0,
Los Angeles,2021-01-18,2021,1,18,23,7.1,23.0,9.9,12.0,81,0.0,15.1,
Los Angeles,2021-01-19,2021,1,19,0,16.8,42.0,6.7,11.2,90,0.0,19.0,
Los Angeles,2021-01-19,2021,1,19,1,9.8,41.0,3.2,10.9,91,0.0,19.5,
Los Angeles,2021-01-19,2021,1,19,2,6.6,42.0,2.9,11.4,87,0.0,15.2,
Los Angeles,2021-01-19,2021,1,19,3,3.9,42.0,3.3,11.2,84,0.0,17.7,
Los Angeles,2021-01-19,2021,1,19,4,7.3,41.0,4.0,11.2,79,0.0,16.0,
Los Angeles,2021-01-19,2021,1,19,5,9.8,34.0,6.0,11.1,87,0.0,16.1,
Los Angeles,2021-01-19,2021,1,19,6,9.5,30.0,11.4,10.8,96,0.0,14.9,
Los Angeles,2021-01-19,2021,1,19,7,10.8,49.0,14.0,9.8,98,0.0,10.5,
Los Angeles,2021-01-19,2021,1,19,8,12.0,52.0,10.7,11.9,87,0.0,14.7,
Los Angeles,2021-01-19,2021,1,19,9,12.0,63.0,8.6,13.3,65,0.0,19.7,
Los Angeles,2021-01-19,2021,1,19,10,11.7,50.0,6.2,16.0,34,0.0,3.9,
Los Angeles,2021-01-19,2021,1,19,11,9.5,30.0,4.8,18.8,14,0.0,29.1,
Los Angeles,2021-01-19,2021,1,19,12,8.8,28.0,5.3,19.3,14,0.0,38.0,
Los Angeles,2021-01-19,2021,1,19,13,6.6,32.0,3.8,19.7,14,0.0,36.9,
Los Angeles,2021-01-19,2021,1,19,14,7.6,31.0,3.6,19.9,14,0.0,40.2,
Los Angeles,2021-01-19,2021,1,19,15,7.6,48.0,5.1,20.1,14,0.0,37.7,
Los Angeles,2021-01-19,2021,1,19,16,4.7,51.0,3.6,19.6,17,0.0,33.3,
Los Angeles,2021-01-19,2021,1,19,17,1.7,19.0,3.4,18.2,20,0.0,36.2,
Los Angeles,2021-01-19,2021,1,19,18,4.1,36.0,3.7,17.4,22,0.0,37.7,
Los Angeles,2021-01-19,2021,1,19,19,3.2,20.0,4.1,17.3,24,0.0,37.4,
Los Angeles,2021-01-19,2021,1,19,20,1.4,14.0,3.4,17.1,26,0.0,29.2,
Los Angeles,2021-01-19,2021,1,19,21,5.6,17.0,4.5,16.3,30,0.0,28.3,
Los Angeles,2021-01-19,2021,1,19,22,7.6,15.0,5.5,16.1,32,0.0,24.2,
Los Angeles,2021-01-19,2021,1,19,23,14.1,12.0,3.5,15.1,34,0.0,16.6,
Los Angeles,2021-01-20,2021,1,20,0,12.9,12.0,2.4,13.6,35,0.0,21.2,
Los Angeles,2021-01-20,2021,1,20,1,9.3,12.0,3.2,15.2,29,0.0,31.2,
Los Angeles,2021-01-20,2021,1,20,2,11.5,9.0,3.9,15.5,28,0.0,37.2,
Los Angeles,2021-01-20,2021,1,20,3,10.5,5.0,1.7,15.5,31,0.0,36.8,
Los Angeles,2021-01-20,2021,1,20,4,13.8,4.0,4.0,17.7,27,0.0,29.8,
Los Angeles,2021-01-20,2021,1,20,5,13.1,7.0,10.7,16.5,28,0.0,28.4,
Los Angeles,2021-01-20,2021,1,20,6,8.3,9.0,17.9,15.5,28,0.0,29.3,
Los Angeles,2021-01-20,2021,1,20,7,8.8,6.0,29.1,16.7,27,0.0,20.3,
Los Angeles,2021-01-20,2021,1,20,8,12.0,7.0,16.7,15.9,34,0.0,16.8,
Los Angeles,2021-01-20,2021,1,20,9,6.8,6.0,7.2,19.1,24,0.0,10.4,
Los Angeles,2021-01-20,2021,1,20,10,3.6,6.0,5.9,21.2,22,0.0,3.5,
Los Angeles,2021-01-20,2021,1,20,11,2.2,10.0,4.4,22.6,22,0.0,3.7,
Los Angeles,2021-01-20,2021,1,20,12,2.4,11.0,4.2,23.6,21,0.0,5.2,
Los Angeles,2021-01-20,2021,1,20,13,1.9,17.0,4.0,24.2,21,0.0,9.2,
Los Angeles,2021-01-20,2021,1,20,14,2.9,19.0,4.4,24.5,20,0.0,9.4,
Los Angeles,2021-01-20,2021,1,20,15,4.9,17.0,4.5,24.5,20,0.0,10.7,
Los Angeles,2021-01-20,2021,1,20,16,3.2,8.0,7.1,24.3,21,0.0,13.8,
Los Angeles,2021-01-20,2021,1,20,17,3.2,6.0,13.6,22.5,27,0.0,18.6,
Los Angeles,2021-01-20,2021,1,20,18,4.9,5.0,20.1,19.9,35,0.0,20.9,
Los Angeles,2021-01-20,2021,1,20,19,6.3,9.0,15.2,17.5,42,0.0,11.8,
Los Angeles,2021-01-20,2021,1,20,20,11.0,9.0,14.0,17.1,42,0.0,7.2,
Los Angeles,2021-01-20,2021,1,20,21,12.4,7.0,12.2,15.4,47,0.0,5.2,
Los Angeles,2021-01-20,2021,1,20,22,15.1,14.0,13.1,13.9,50,0.0,3.0,
Los Angeles,2021-01-20,2021,1,20,23,14.1,4.0,9.8,12.3,56,0.0,3.9,
Los Angeles,2021-01-21,2021,1,21,0,12.9,3.0,4.5,11.5,60,0.0,4.0,
Los Angeles,2021-01-21,2021,1,21,1,10.7,3.0,3.4,11.4,61,0.0,3.9,
Los Angeles,2021-01-21,2021,1,21,2,9.8,4.0,16.0,11.0,63,0.0,3.1,
Los Angeles,2021-01-21,2021,1,21,3,6.6,2.0,11.4,11.0,63,0.0,4.9,
Los Angeles,2021-01-21,2021,1,21,4,6.1,2.0,9.6,9.7,71,0.0,8.5,
Los Angeles,2021-01-21,2021,1,21,5,4.6,3.0,14.3,10.0,67,0.0,4.6,
Los Angeles,2021-01-21,2021,1,21,6,10.0,3.0,21.7,10.0,66,0.0,5.2,
Los Angeles,2021-01-21,2021,1,21,7,21.0,5.0,19.5,10.0,65,0.0,7.3,
Los Angeles,2021-01-21,2021,1,21,8,14.8,14.0,16.5,12.3,56,0.0,12.1,
Los Angeles,2021-01-21,2021,1,21,9,16.6,27.0,9.0,15.1,47,0.0,9.9,
Los Angeles,2021-01-21,2021,1,21,10,5.4,23.0,10.2,17.8,41,0.0,9.2,
Los Angeles,2021-01-21,2021,1,21,11,7.8,17.0,13.0,19.8,36,0.0,6.4,
Los Angeles,2021-01-21,2021,1,21,12,6.8,17.0,15.0,21.1,33,0.0,11.8,
Los Angeles,2021-01-21,2021,1,21,13,4.9,22.0,12.2,21.7,32,0.0,15.3,
Los Angeles,2021-01-21,2021,1,21,14,5.6,28.0,9.1,21.6,33,0.0,17.7,
Los Angeles,2021-01-21,2021,1,21,15,5.4,29.0,6.8,20.5,36,0.0,19.0,
Los Angeles,2021-01-21,2021,1,21,16,4.6,23.0,10.0,19.9,37,0.0,15.8,
Los Angeles,2021-01-21,2021,1,21,17,5.4,25.0,10.5,17.8,42,0.0,14.5,
Los Angeles,2021-01-21,2021,1,21,18,4.9,23.0,13.1,16.1,52,0.0,9.8,
Los Angeles,2021-01-21,2021,1,21,19,9.8,15.0,18.6,15.0,57,0.0,3.3,
Los Angeles,2021-01-21,2021,1,21,20,28.4,14.0,28.3,14.1,65,0.0,5.4,
Los Angeles,2021-01-21,2021,1,21,21,13.1,16.0,27.9,13.4,73,0.0,5.7,
Los Angeles,2021-01-21,2021,1,21,22,11.5,10.0,26.5,12.3,75,0.0,8.7,
Los Angeles,2021-01-21,2021,1,21,23,14.3,12.0,25.4,11.5,73,0.0,15.4,
Los Angeles,2021-01-22,2021,1,22,0,15.3,13.0,24.5,10.8,78,0.0,16.5,
Los Angeles,2021-01-22,2021,1,22,1,16.0,13.0,24.9,10.5,82,0.0,17.0,
Los Angeles,2021-01-22,2021,1,22,2,15.8,12.0,25.3,10.5,84,0.0,17.4,
Los Angeles,2021-01-22,2021,1,22,3,14.3,13.0,23.0,10.4,85,0.0,18.6,
Los Angeles,2021-01-22,2021,1,22,4,10.2,25.0,18.9,10.7,81,0.0,17.2,
Los Angeles,2021-01-22,2021,1,22,5,11.7,14.0,14.4,11.6,80,0.0,20.4,
Los Angeles,2021-01-22,2021,1,22,6,10.5,11.0,16.3,11.9,83,0.0,22.2,
Los Angeles,2021-01-22,2021,1,22,7,7.3,23.0,23.7,12.2,85,0.0,22.7,
Los Angeles,2021-01-22,2021,1,22,8,8.5,17.0,20.5,12.9,80,0.0,21.1,
Los Angeles,2021-01-22,2021,1,22,9,11.5,31.0,13.2,13.6,76,0.3,17.8,
Los Angeles,2021-01-22,2021,1,22,10,9.3,31.0,11.0,14.5,75,0.2,18.5,
Los Angeles,2021-01-22,2021,1,22,11,4.9,17.0,4.4,16.1,64,0.4,17.6,
Los Angeles,2021-01-22,2021,1,22,12,4.1,14.0,3.2,16.8,53,0.1,18.3,
Los Angeles,2021-01-22,2021,1,22,13,14.0,17.0,3.1,16.0,50,0.0,26.0,
Los Angeles,2021-01-22,2021,1,22,14,11.0,16.0,2.0,15.3,49,0.0,26.3,
Los Angeles,2021-01-22,2021,1,22,15,9.0,21.0,2.2,15.1,51,0.0,22.7,
Los Angeles,2021-01-22,2021,1,22,16,6.6,22.0,2.4,14.3,55,0.0,20.1,
Los Angeles,2021-01-22,2021,1,22,17,7.3,14.0,1.8,13.0,69,0.1,20.3,
Los Angeles,2021-01-22,2021,1,22,18,8.3,14.0,2.8,12.6,72,0.0,14.7,
Los Angeles,2021-01-22,2021,1,22,19,5.6,11.0,3.8,12.4,73,0.1,15.3,
Los Angeles,2021-01-22,2021,1,22,20,7.8,11.0,2.9,11.9,76,0.0,16.1,
Los Angeles,2021-01-22,2021,1,22,21,5.6,9.0,8.6,11.9,75,0.1,16.7,
Los Angeles,2021-01-22,2021,1,22,22,2.6,7.0,8.3,10.7,83,0.0,11.6,
Los Angeles,2021-01-22,2021,1,22,23,2.4,9.0,5.0,9.6,87,0.0,6.4,
Los Angeles,2021-01-23,2021,1,23,0,5.1,16.0,8.3,10.3,83,0.0,3.7,
Los Angeles,2021-01-23,2021,1,23,1,5.1,14.0,14.6,9.3,84,0.0,6.5,
Los Angeles,2021-01-23,2021,1,23,2,3.4,10.0,2.3,8.8,85,0.1,4.3,
Los Angeles,2021-01-23,2021,1,23,3,8.0,8.0,2.9,9.0,86,0.1,1.5,
Los Angeles,2021-01-23,2021,1,23,4,5.8,7.0,5.9,9.3,82,0.1,7.9,
Los Angeles,2021-01-23,2021,1,23,5,5.8,5.0,6.8,9.0,84,0.1,5.6,
Los Angeles,2021-01-23,2021,1,23,6,9.2,4.0,9.6,8.1,91,0.2,11.2,
Los Angeles,2021-01-23,2021,1,23,7,7.5,-2.0,15.2,7.9,95,0.6,10.0,
Los Angeles,2021-01-23,2021,1,23,8,6.0,0.0,11.0,8.9,90,0.9,12.9,
Los Angeles,2021-01-23,2021,1,23,9,8.0,11.0,14.9,9.8,84,0.1,12.8,
Los Angeles,2021-01-23,2021,1,23,10,5.3,12.0,17.5,10.2,81,0.2,11.2,
Los Angeles,2021-01-23,2021,1,23,11,3.6,11.0,8.5,10.6,79,0.9,8.5,
Los Angeles,2021-01-23,2021,1,23,12,5.1,5.0,4.0,10.4,82,2.0,5.2,
Los Angeles,2021-01-23,2021,1,23,13,6.1,4.0,4.6,10.4,85,1.8,4.2,
Los Angeles,2021-01-23,2021,1,23,14,6.8,19.0,4.5,10.3,85,0.7,6.1,
Los Angeles,2021-01-23,2021,1,23,15,7.3,13.0,4.8,10.2,84,0.3,6.5,
Los Angeles,2021-01-23,2021,1,23,16,6.1,5.0,4.4,9.7,80,2.1,5.8,
Los Angeles,2021-01-23,2021,1,23,17,3.4,24.0,4.0,9.0,85,0.5,7.6,
Los Angeles,2021-01-23,2021,1,23,18,2.6,4.0,5.3,8.3,91,0.2,13.0,
Los Angeles,2021-01-23,2021,1,23,19,6.8,14.0,6.3,8.4,87,0.3,12.9,
Los Angeles,2021-01-23,2021,1,23,20,9.5,12.0,8.3,7.8,90,0.6,11.6,
Los Angeles,2021-01-23,2021,1,23,21,25.4,20.0,8.8,7.5,90,0.7,17.1,
Los Angeles,2021-01-23,2021,1,23,22,14.0,9.0,13.2,7.1,87,0.6,15.4,
Los Angeles,2021-01-23,2021,1,23,23,19.9,9.0,9.6,7.4,83,0.5,11.8,
Los Angeles,2021-01-24,2021,1,24,0,22.6,7.0,6.7,5.8,88,0.0,7.1,
Los Angeles,2021-01-24,2021,1,24,1,20.6,6.0,10.2,6.8,80,0.0,2.7,
Los Angeles,2021-01-24,2021,1,24,2,19.4,4.0,9.2,6.7,80,0.0,1.6,
Los Angeles,2021-01-24,2021,1,24,3,20.9,2.0,8.8,5.7,83,0.0,4.0,
Los Angeles,2021-01-24,2021,1,24,4,23.6,2.0,10.8,5.4,93,0.0,8.9,
Los Angeles,2021-01-24,2021,1,24,5,22.1,0.0,11.7,3.5,96,0.0,6.7,
Los Angeles,2021-01-24,2021,1,24,6,21.3,0.0,13.0,3.1,95,0.0,5.9,
Los Angeles,2021-01-24,2021,1,24,7,22.3,2.0,13.8,3.1,93,0.0,7.6,
Los Angeles,2021-01-24,2021,1,24,8,15.4,4.0,11.2,5.4,90,0.0,9.1,
Los Angeles,2021-01-24,2021,1,24,9,15.7,7.0,9.3,7.3,82,0.0,10.9,
Los Angeles,2021-01-24,2021,1,24,10,13.5,10.0,9.7,8.9,75,0.0,9.1,
Los Angeles,2021-01-24,2021,1,24,11,13.6,9.0,7.2,10.9,65,0.0,9.7,
Los Angeles,2021-01-24,2021,1,24,12,13.1,39.0,6.2,12.5,57,0.0,8.7,
Los Angeles,2021-01-24,2021,1,24,13,14.6,13.0,3.4,13.5,55,0.0,9.4,
Los Angeles,2021-01-24,2021,1,24,14,10.3,12.0,2.0,14.2,53,0.0,13.1,
Los Angeles,2021-01-24,2021,1,24,15,6.1,9.0,1.8,13.8,55,0.0,18.7,
Los Angeles,2021-01-24,2021,1,24,16,7.8,8.0,1.5,13.1,61,0.0,18.2,
Los Angeles,2021-01-24,2021,1,24,17,6.1,8.0,1.7,11.9,71,0.0,16.5,
Los Angeles,2021-01-24,2021,1,24,18,6.4,16.0,1.8,11.0,79,0.0,11.9,
Los Angeles,2021-01-24,2021,1,24,19,10.0,10.0,1.8,10.3,86,0.3,8.9,
Los Angeles,2021-01-24,2021,1,24,20,7.5,11.0,1.2,9.9,88,0.6,12.5,
Los Angeles,2021-01-24,2021,1,24,21,4.1,8.0,1.1,9.9,88,0.4,10.9,
Los Angeles,2021-01-24,2021,1,24,22,2.9,5.0,1.4,9.1,89,0.1,13.3,
Los Angeles,2021-01-24,2021,1,24,23,6.1,5.0,2.5,8.6,88,0.0,15.5,
Los Angeles,2021-01-25,2021,1,25,0,3.8,8.0,10.0,8.4,88,0.1,14.2,
Los Angeles,2021-01-25,2021,1,25,1,3.1,6.0,8.1,8.2,88,0.0,13.0,
Los Angeles,2021-01-25,2021,1,25,2,4.1,-2.0,0.6,8.6,84,0.7,1.6,
Los Angeles,2021-01-25,2021,1,25,3,1.4,15.0,1.5,7.9,91,0.6,12.9,
Los Angeles,2021-01-25,2021,1,25,4,4.3,2.0,4.7,7.7,90,2.1,20.4,
Los Angeles,2021-01-25,2021,1,25,5,4.5,4.0,1.3,7.1,93,0.0,11.6,
Los Angeles,2021-01-25,2021,1,25,6,1.2,13.0,10.9,6.2,96,0.1,5.7,
Los Angeles,2021-01-25,2021,1,25,7,1.2,0.0,10.5,6.2,92,1.1,22.1,
Los Angeles,2021-01-25,2021,1,25,8,2.5,6.0,6.1,6.8,88,0.0,19.5,
Los Angeles,2021-01-25,2021,1,25,9,5.3,9.0,4.4,8.6,74,0.0,13.0,
Los Angeles,2021-01-25,2021,1,25,10,4.1,15.0,4.7,10.1,59,0.0,17.4,
Los Angeles,2021-01-25,2021,1,25,11,2.6,21.0,3.8,11.4,40,0.0,18.2,
Los Angeles,2021-01-25,2021,1,25,12,4.9,7.0,2.6,12.1,36,0.0,22.0,
Los Angeles,2021-01-25,2021,1,25,13,3.1,7.0,2.7,12.7,37,0.0,27.8,
Los Angeles,2021-01-25,2021,1,25,14,7.6,7.0,1.6,12.2,36,0.0,34.9,
Los Angeles,2021-01-25,2021,1,25,15,7.5,5.0,2.4,11.7,37,0.0,34.6,
Los Angeles,2021-01-25,2021,1,25,16,4.9,5.0,5.8,7.8,74,0.0,18.2,
Los Angeles,2021-01-25,2021,1,25,17,4.6,5.0,7.4,7.9,66,0.0,19.5,
Los Angeles,2021-01-25,2021,1,25,18,4.1,1.0,4.8,7.2,69,0.0,16.5,
Los Angeles,2021-01-25,2021,1,25,19,2.3,-2.0,6.5,6.1,77,0.0,14.7,
Los Angeles,2021-01-25,2021,1,25,20,4.8,0.0,15.1,6.2,66,0.0,16.3,
Los Angeles,2021-01-25,2021,1,25,21,5.7,4.0,22.2,6.4,69,0.0,14.2,
Los Angeles,2021-01-25,2021,1,25,22,16.1,6.0,13.1,5.7,72,0.0,13.4,
Los Angeles,2021-01-25,2021,1,25,23,21.1,7.0,12.6,5.2,71,0.0,15.8,
Los Angeles,2021-01-26,2021,1,26,0,18.4,7.0,2.5,4.4,72,0.0,17.6,
Los Angeles,2021-01-26,2021,1,26,1,14.3,4.0,2.1,3.7,73,0.0,18.3,
Los Angeles,2021-01-26,2021,1,26,2,11.1,2.0,10.7,3.4,73,0.0,18.7,
Los Angeles,2021-01-26,2021,1,26,3,14.5,4.0,7.0,3.2,72,0.0,20.8,
Los Angeles,2021-01-26,2021,1,26,4,8.6,4.0,4.5,4.5,69,0.0,29.6,
Los Angeles,2021-01-26,2021,1,26,5,7.9,5.0,11.4,4.4,69,0.0,27.7,
Los Angeles,2021-01-26,2021,1,26,6,9.6,5.0,15.9,4.1,69,0.0,23.7,
Los Angeles,2021-01-26,2021,1,26,7,8.9,4.0,22.3,4.1,68,0.0,23.9,
Los Angeles,2021-01-26,2021,1,26,8,9.3,10.0,19.6,6.3,62,0.0,23.7,
Los Angeles,2021-01-26,2021,1,26,9,6.9,22.0,7.8,9.1,49,0.0,22.7,
Los Angeles,2021-01-26,2021,1,26,10,10.7,40.0,6.2,10.3,42,0.0,22.4,
Los Angeles,2021-01-26,2021,1,26,11,8.5,20.0,2.7,11.2,40,0.0,13.3,
Los Angeles,2021-01-26,2021,1,26,12,6.1,13.0,3.2,11.8,38,0.0,3.4,
Los Angeles,2021-01-26,2021,1,26,13,6.3,12.0,2.9,12.3,38,0.0,3.1,
Los Angeles,2021-01-26,2021,1,26,14,5.1,10.0,3.9,12.6,38,0.0,6.9,
Los Angeles,2021-01-26,2021,1,26,15,9.0,8.0,3.0,12.5,39,0.0,10.5,
Los Angeles,2021-01-26,2021,1,26,16,5.6,8.0,2.2,12.1,46,0.0,13.3,
Los Angeles,2021-01-26,2021,1,26,17,3.4,7.0,2.5,10.3,60,0.0,15.2,
Los Angeles,2021-01-26,2021,1,26,18,2.6,4.0,9.3,8.4,75,0.0,11.8,
Los Angeles,2021-01-26,2021,1,26,19,17.8,9.0,13.8,8.9,66,0.0,4.3,
Los Angeles,2021-01-26,2021,1,26,20,9.7,14.0,25.2,7.4,77,0.0,10.0,
Los Angeles,2021-01-26,2021,1,26,21,10.9,6.0,28.2,6.8,79,0.0,17.5,
Los Angeles,2021-01-26,2021,1,26,22,15.0,9.0,30.7,6.6,77,0.0,22.0,
Los Angeles,2021-01-26,2021,1,26,23,10.2,12.0,30.9,6.3,70,0.0,21.6,
Los Angeles,2021-01-27,2021,1,27,0,12.1,13.0,27.0,5.7,67,0.0,21.7,
Los Angeles,2021-01-27,2021,1,27,1,8.7,11.0,25.5,6.5,65,0.0,23.1,
Los Angeles,2021-01-27,2021,1,27,2,6.2,7.0,14.7,7.2,63,0.0,24.8,
Los Angeles,2021-01-27,2021,1,27,3,6.3,7.0,16.0,7.1,63,0.0,24.9,
Los Angeles,2021-01-27,2021,1,27,4,4.5,9.0,23.1,6.5,69,0.0,23.4,
Los Angeles,2021-01-27,2021,1,27,5,5.3,9.0,23.5,6.7,70,0.0,23.4,
Los Angeles,2021-01-27,2021,1,27,6,5.7,7.0,26.3,7.3,71,0.0,24.3,
Los Angeles,2021-01-27,2021,1,27,7,5.7,6.0,24.9,7.5,71,0.0,24.6,
Los Angeles,2021-01-27,2021,1,27,8,6.0,19.0,20.5,8.4,67,0.0,26.7,
Los Angeles,2021-01-27,2021,1,27,9,5.5,12.0,16.4,9.3,65,0.0,27.8,
Los Angeles,2021-01-27,2021,1,27,10,10.7,12.0,10.4,10.9,57,0.0,25.8,
Los Angeles,2021-01-27,2021,1,27,11,6.5,11.0,9.5,12.3,49,0.0,24.6,
Los Angeles,2021-01-27,2021,1,27,12,4.9,16.0,5.7,13.0,51,0.0,23.3,
Los Angeles,2021-01-27,2021,1,27,13,5.4,19.0,4.5,13.7,52,0.0,22.8,
Los Angeles,2021-01-27,2021,1,27,14,7.8,10.0,5.6,13.9,53,0.0,23.0,
Los Angeles,2021-01-27,2021,1,27,15,5.9,8.0,7.8,13.4,56,0.0,20.5,
Los Angeles,2021-01-27,2021,1,27,16,2.7,7.0,11.0,14.5,44,0.0,17.1,
Los Angeles,2021-01-27,2021,1,27,17,3.4,9.0,12.1,12.4,60,0.0,18.8,
Los Angeles,2021-01-27,2021,1,27,18,3.9,10.0,9.3,10.0,79,0.0,13.6,
Los Angeles,2021-01-27,2021,1,27,19,5.8,6.0,13.5,9.7,80,0.0,8.4,
Los Angeles,2021-01-27,2021,1,27,20,11.5,1.0,17.2,9.1,83,0.0,11.4,
Los Angeles,2021-01-27,2021,1,27,21,11.2,2.0,23.3,8.0,86,0.0,11.0,
Los Angeles,2021-01-27,2021,1,27,22,13.3,6.0,15.1,7.5,82,0.0,11.4,
Los Angeles,2021-01-27,2021,1,27,23,14.3,3.0,13.9,7.1,77,0.0,15.0,
Los Angeles,2021-01-28,2021,1,28,0,13.1,2.0,17.2,7.0,78,0.0,18.8,
Los Angeles,2021-01-28,2021,1,28,1,17.7,-1.0,20.6,6.7,79,0.0,17.7,
Los Angeles,2021-01-28,2021,1,28,2,12.9,1.0,19.9,6.6,76,0.0,17.9,
Los Angeles,2021-01-28,2021,1,28,3,13.3,5.0,18.1,6.2,76,0.0,17.8,
Los Angeles,2021-01-28,2021,1,28,4,11.8,0.0,20.4,8.7,58,0.0,10.7,
Los Angeles,2021-01-28,2021,1,28,5,12.1,5.0,23.6,7.1,69,0.0,3.9,
Los Angeles,2021-01-28,2021,1,28,6,14.9,4.0,25.6,8.4,56,0.0,2.1,
Los Angeles,2021-01-28,2021,1,28,7,20.1,5.0,27.0,8.2,57,0.0,5.8,
Los Angeles,2021-01-28,2021,1,28,8,19.9,10.0,15.5,8.2,65,0.0,8.0,
Los Angeles,2021-01-28,2021,1,28,9,12.1,17.0,15.4,11.5,57,0.0,9.5,
Los Angeles,2021-01-28,2021,1,28,10,8.7,28.0,13.8,13.6,54,0.0,11.7,
Los Angeles,2021-01-28,2021,1,28,11,14.6,29.0,12.2,15.1,48,0.0,15.8,
Los Angeles,2021-01-28,2021,1,28,12,8.8,17.0,12.6,16.4,39,0.0,19.9,
Los Angeles,2021-01-28,2021,1,28,13,4.6,11.0,13.0,17.1,39,0.0,20.6,
Los Angeles,2021-01-28,2021,1,28,14,2.2,11.0,4.1,17.0,42,0.0,24.9,
Los Angeles,2021-01-28,2021,1,28,15,3.4,15.0,5.9,15.4,50,0.0,27.9,
Los Angeles,2021-01-28,2021,1,28,16,5.6,13.0,11.6,14.5,53,0.0,24.3,
Los Angeles,2021-01-28,2021,1,28,17,6.4,11.0,12.0,12.6,72,0.3,25.3,
Los Angeles,2021-01-28,2021,1,28,18,6.1,8.0,7.7,12.2,77,0.2,26.3,
Los Angeles,2021-01-28,2021,1,28,19,7.3,5.0,5.8,12.1,76,0.5,28.2,
Los Angeles,2021-01-28,2021,1,28,20,4.1,7.0,1.2,11.6,84,2.4,24.9,
Los Angeles,2021-01-28,2021,1,28,21,-1.1,7.0,1.6,11.2,95,5.0,23.5,
Los Angeles,2021-01-28,2021,1,28,22,0.2,3.0,4.8,11.0,97,6.8,16.6,
Los Angeles,2021-01-28,2021,1,28,23,5.3,0.0,4.5,10.8,95,3.9,10.9,
Los Angeles,2021-01-29,2021,1,29,0,4.4,0.0,5.9,10.5,94,1.8,1.4,
Los Angeles,2021-01-29,2021,1,29,1,4.1,0.0,5.6,10.0,94,0.6,13.1,
Los Angeles,2021-01-29,2021,1,29,2,4.1,0.0,0.2,9.8,93,0.5,16.7,
Los Angeles,2021-01-29,2021,1,29,3,3.8,2.0,0.1,9.3,93,0.9,17.4,
